,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
749,0,8300,178745.0,251935.0,DebtCon,Sales,,0.0,0.0,130.7309108,0.0,22.0,42.358059882
3134,0,17000,83248.0,95886.0,DebtCon,ProfExe,8.0,0.0,2.0,349.43007938,,41.0,36.05994724
2871,0,15900,19639.0,171350.0,HomeImp,Self,8.0,0.0,0.0,311.31036041,0.0,26.0,26.876729861
5522,0,34100,241931.0,36486.0,DebtCon,Mgr,1.0,0.0,2.0,196.00883159,3.0,50.0,42.458581788
5399,0,31300,119911.0,171916.0,DebtCon,ProfExe,16.0,0.0,0.0,140.44947135,0.0,16.0,27.689910704
3490,0,18400,94952.0,129177.0,DebtCon,ProfExe,12.0,,,140.48070351,,24.0,29.967505846
4323,0,22500,52000.0,87250.0,DebtCon,Other,7.0,0.0,0.0,232.33333333,1.0,20.0,
2658,0,15200,69320.0,89644.0,DebtCon,Other,11.0,0.0,0.0,91.743482377,2.0,11.0,31.114929746
2286,1,13900,51653.0,85578.0,DebtCon,Other,13.0,0.0,0.0,90.273079432,0.0,7.0,41.693377223
1625,0,11700,59932.0,80313.0,HomeImp,Office,14.0,0.0,0.0,238.48646158,0.0,32.0,44.474917703
3171,0,17000,97517.0,141718.0,DebtCon,Office,2.0,,,128.41759793,3.0,15.0,31.166029443
4182,0,21800,82817.0,114732.0,DebtCon,Other,,0.0,0.0,190.0874448,1.0,24.0,40.748211757
1882,0,12500,71582.0,93400.0,DebtCon,Other,6.0,3.0,0.0,74.066666667,1.0,21.0,
1247,0,10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.62966346,0.0,34.0,37.361513569
2106,0,13300,76663.0,96022.0,DebtCon,ProfExe,10.0,2.0,0.0,180.0294503,1.0,30.0,27.045006761
5932,1,76500,38206.0,90000.0,DebtCon,Other,12.0,0.0,0.0,134.9,0.0,26.0,
9,1,2000,,62250.0,HomeImp,Sales,16.0,0.0,0.0,115.8,0.0,13.0,
5948,0,86000,47355.0,85000.0,DebtCon,Other,15.0,0.0,0.0,210.96666667,0.0,16.0,
2218,0,13700,84761.0,95382.0,HomeImp,Office,,0.0,0.0,171.94583874,1.0,25.0,41.960105913
421,0,6600,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0,122.81558408,0.0,12.0,36.773458722
3433,0,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0.0,0.0,175.89535449,0.0,19.0,37.945522273
5190,0,28000,140770.0,209726.0,HomeImp,ProfExe,5.0,0.0,0.0,190.32952199,0.0,27.0,38.886605965
1857,0,12400,115902.0,146813.0,DebtCon,ProfExe,1.0,0.0,0.0,288.46762658,0.0,45.0,33.054284333
3077,0,16700,67238.0,96535.0,HomeImp,Office,7.0,,,103.47260819,0.0,10.0,39.349650518
2241,0,13700,77824.0,94840.0,DebtCon,Other,6.0,0.0,0.0,195.04218544,3.0,19.0,43.335346713
2257,0,13800,21711.0,32357.0,DebtCon,Office,7.0,0.0,0.0,105.66623421,0.0,17.0,20.333155595
246,0,5500,43486.0,81600.0,DebtCon,,4.0,0.0,0.0,216.13333333,4.0,30.0,
794,1,8500,30077.0,42770.0,DebtCon,Office,0.25,0.0,0.0,89.266666667,0.0,10.0,
1655,0,11800,67336.0,82218.0,DebtCon,Office,12.0,0.0,0.0,255.31353476,3.0,36.0,40.878428241
3849,0,20100,137009.0,286955.0,HomeImp,Mgr,3.0,0.0,0.0,196.98411618,0.0,14.0,30.08535009
4087,0,21400,96016.0,135783.0,DebtCon,Mgr,14.0,0.0,0.0,169.01613785,2.0,25.0,35.612024807
2004,1,12900,117900.0,143433.0,DebtCon,Mgr,6.0,0.0,0.0,227.93289343,0.0,35.0,47.619763526
4870,0,25600,47936.0,80600.0,DebtCon,Other,23.0,,1.0,290.47827682,0.0,30.0,37.734940524
3737,0,19800,99137.0,121781.0,HomeImp,Mgr,4.0,0.0,1.0,302.1278732,1.0,20.0,39.510628341
3438,0,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.007277303,2.0,20.0,29.804601445
4458,0,23200,96043.0,140090.0,DebtCon,ProfExe,21.0,0.0,0.0,162.64043049,0.0,24.0,39.205100427
2445,0,14700,47177.0,68456.0,HomeImp,ProfExe,3.0,0.0,0.0,193.68506884,2.0,18.0,34.542533238
1503,0,11100,53232.0,86703.0,HomeImp,Other,16.0,0.0,0.0,183.20620747,0.0,29.0,26.87488997
3445,0,18200,4447.0,21510.0,DebtCon,Other,,0.0,0.0,67.0,2.0,19.0,
3982,0,20800,96994.0,140564.0,DebtCon,Mgr,13.0,0.0,0.0,169.68715741,1.0,25.0,33.525064301
3435,0,18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0,313.03794532,0.0,26.0,27.199154012
982,0,9300,81986.0,94513.0,DebtCon,Other,2.0,3.0,0.0,,0.0,4.0,31.89390379
3991,0,20900,59228.0,92224.0,DebtCon,Office,1.0,0.0,0.0,157.07118358,1.0,21.0,37.677209372
1530,1,11200,68990.0,81922.0,DebtCon,Mgr,12.0,0.0,1.0,120.88581123,2.0,23.0,43.159875329
2175,1,13500,65000.0,,DebtCon,ProfExe,14.0,0.0,2.0,105.5,4.0,34.0,
1444,0,11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0.0,0.0,241.06079106,0.0,10.0,25.21859995
4735,0,25000,77590.0,108290.0,DebtCon,Office,10.0,0.0,1.0,396.73333333,0.0,45.0,
5028,0,26700,81968.0,114647.0,DebtCon,ProfExe,10.0,0.0,1.0,126.70731968,0.0,19.0,27.056726972
3567,0,18700,87958.0,114696.0,DebtCon,Other,20.0,0.0,0.0,301.9122949,0.0,17.0,24.415219692
2118,0,13300,153411.0,182014.0,DebtCon,ProfExe,7.0,,0.0,198.39162001,3.0,25.0,41.987115537
3213,1,17200,74402.0,,DebtCon,ProfExe,13.0,0.0,1.0,115.35303064,4.0,34.0,41.359036334
5482,1,33200,36705.0,78040.0,DebtCon,Mgr,19.0,2.0,0.0,120.09014303,0.0,13.0,35.015748716
624,0,7800,55000.0,62800.0,HomeImp,Other,6.0,0.0,0.0,123.03333333,0.0,34.0,
5603,0,37600,33388.0,71282.0,DebtCon,ProfExe,4.0,0.0,0.0,202.1125682,2.0,18.0,25.196524185
1783,0,12100,61868.0,66874.0,HomeImp,Other,30.0,0.0,3.0,170.43863924,0.0,23.0,37.915020999
2585,1,15000,109000.0,155000.0,DebtCon,Office,0.0,3.0,2.0,105.5,1.0,28.0,
316,0,6000,72951.0,80000.0,HomeImp,Other,22.8,0.0,0.0,343.9,1.0,47.0,
1978,0,12800,85251.0,114023.0,DebtCon,ProfExe,1.0,1.0,2.0,143.68279591,0.0,33.0,31.913272413
345,0,6200,171582.0,245730.0,DebtCon,Sales,,0.0,0.0,135.10893025,0.0,22.0,39.783818126
3133,0,17000,51682.0,67688.0,HomeImp,Office,2.0,0.0,0.0,135.19190654,0.0,18.0,33.050636366
566,0,7500,,49804.0,,,,,,,,,12.391235037
2718,1,15400,180017.0,206148.0,DebtCon,Mgr,2.0,0.0,2.0,196.03365793,1.0,49.0,36.417342576
5252,0,28500,137174.0,186118.0,DebtCon,Mgr,1.0,,,115.29481113,,39.0,32.87512565
3170,0,17000,96065.0,116416.0,DebtCon,Other,14.0,0.0,0.0,125.67306046,2.0,8.0,34.756185805
3592,0,18900,154563.0,198790.0,DebtCon,Other,7.0,0.0,0.0,,1.0,15.0,29.47261446
822,0,8600,78579.0,93697.0,DebtCon,Other,0.0,0.0,0.0,115.19332144,1.0,10.0,33.837202699
2015,0,12900,61031.0,71550.0,HomeImp,Other,28.0,0.0,2.0,178.08725678,0.0,23.0,34.802428777
2666,0,15200,41049.0,50892.0,DebtCon,ProfExe,1.0,0.0,0.0,276.16735776,1.0,34.0,38.379833716
4969,0,26300,52394.0,93307.0,DebtCon,Other,24.0,0.0,1.0,184.65609577,0.0,19.0,23.54869835
2916,1,16100,,30695.0,HomeImp,Other,11.0,0.0,1.0,64.335741119,2.0,2.0,29.233014839
5188,0,28000,58002.0,86427.0,DebtCon,Other,9.0,0.0,1.0,129.57535197,2.0,29.0,39.362693216
573,1,7500,35945.0,49750.0,HomeImp,Other,3.0,0.0,0.0,122.06666667,0.0,23.0,
3163,1,17000,61000.0,127000.0,DebtCon,Mgr,9.0,0.0,5.0,256.7,0.0,40.0,
1388,0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,,,110.67744165,,23.0,42.939294407
3544,0,18600,15243.0,172611.0,HomeImp,Mgr,25.0,0.0,0.0,73.441538538,2.0,21.0,29.095882796
5365,0,30600,35332.0,71898.0,DebtCon,Other,10.0,,,115.21089553,,24.0,33.071350275
378,1,6400,25144.0,45200.0,HomeImp,Other,25.0,0.0,2.0,128.0,4.0,17.0,
4536,0,23700,57553.0,101656.0,HomeImp,ProfExe,19.0,0.0,0.0,648.32849259,0.0,23.0,22.84647896
3078,0,16700,,56374.0,DebtCon,Office,1.0,0.0,0.0,73.428942397,1.0,9.0,40.829128728
1576,0,11500,56720.0,82738.0,HomeImp,Other,17.0,0.0,0.0,200.41695429,0.0,16.0,34.019837692
226,0,5300,83552.0,96809.0,DebtCon,ProfExe,0.0,,,,,,28.423961906
5500,0,33600,79877.0,118554.0,DebtCon,Mgr,9.0,0.0,0.0,78.327767713,1.0,35.0,25.012020369
3815,1,20000,70862.0,201500.0,,Mgr,9.3,0.0,1.0,290.16670565,1.0,25.0,
5638,1,39000,399412.0,511164.0,DebtCon,ProfExe,5.0,0.0,0.0,181.96240081,0.0,21.0,43.730031852
5928,0,70800,192044.0,292380.0,DebtCon,Self,10.0,0.0,0.0,221.60848575,2.0,25.0,30.37854757
1900,0,12600,80612.0,93802.0,DebtCon,Mgr,5.0,0.0,0.0,141.61314558,2.0,26.0,40.74903888
971,0,9300,46466.0,57182.0,DebtCon,Other,2.0,0.0,0.0,100.05186621,0.0,20.0,38.444317985
5721,0,42300,367089.0,469771.0,HomeImp,ProfExe,3.0,0.0,0.0,310.05152353,4.0,14.0,42.603640874
3391,0,18000,23000.0,46000.0,DebtCon,Other,0.2,,,312.53333333,,25.0,
2857,0,15900,48563.0,64679.0,DebtCon,ProfExe,4.0,0.0,0.0,156.10138093,2.0,12.0,27.808547086
4142,0,21600,66711.0,105267.0,HomeImp,Office,13.0,0.0,0.0,145.93538381,0.0,14.0,37.114915588
2120,0,13300,38232.0,59482.0,DebtCon,Mgr,,,,,,,36.027104172
2560,0,15000,125000.0,154000.0,DebtCon,Mgr,,0.0,0.0,223.20307018,0.0,19.0,
2041,0,13000,59000.0,83187.0,HomeImp,Other,,0.0,0.0,292.1,0.0,20.0,
1771,0,12100,50100.0,66410.0,DebtCon,Other,3.0,0.0,0.0,176.00986434,0.0,14.0,28.548603692
4912,0,25900,118965.0,154728.0,DebtCon,ProfExe,8.0,0.0,0.0,101.19760679,3.0,26.0,32.598401872
5104,0,27300,,37531.0,HomeImp,Other,22.0,0.0,0.0,82.660269477,2.0,14.0,29.609847557
2246,0,13800,73688.0,94071.0,DebtCon,Office,9.0,0.0,0.0,221.22314273,2.0,28.0,41.482142965
3652,0,19200,83591.0,109772.0,HomeImp,ProfExe,4.0,0.0,0.0,101.49881202,1.0,25.0,37.077041528
374,0,6300,79667.0,96988.0,DebtCon,ProfExe,1.0,,,,,,29.835960721
1872,0,12500,57294.0,66615.0,DebtCon,Other,3.0,0.0,1.0,321.38758675,0.0,9.0,31.380899093
1154,0,10000,,42497.0,HomeImp,Mgr,6.0,,,165.43333333,,9.0,
462,0,6900,97662.0,110046.0,HomeImp,Office,24.0,0.0,0.0,111.12339734,0.0,11.0,37.253150854
5583,0,36500,18101.0,42320.0,DebtCon,Mgr,7.0,0.0,0.0,49.746202815,0.0,7.0,36.501009332
1244,0,10200,59907.0,71580.0,DebtCon,ProfExe,14.0,0.0,0.0,237.94813719,2.0,32.0,36.400946661
2434,1,14600,67997.0,87000.0,DebtCon,Other,11.0,1.0,,93.333333333,3.0,23.0,
3955,0,20700,,64980.0,HomeImp,Office,6.0,0.0,0.0,112.63586026,1.0,5.0,17.693144182
3286,1,17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,92.3,7.0,29.0,
3809,1,20000,47696.03,112700.0,DebtCon,Other,16.0,0.0,3.0,123.76666667,0.0,23.0,
1412,0,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983
4114,0,21500,135899.0,186976.0,DebtCon,ProfExe,18.0,0.0,0.0,227.34748644,1.0,24.0,42.660677489
2172,1,13500,70000.0,93500.0,DebtCon,Sales,25.0,0.0,0.0,250.63333333,0.0,46.0,
2409,0,14500,67956.0,80318.0,DebtCon,Other,1.0,0.0,0.0,233.39727318,2.0,26.0,31.316415415
1906,0,12600,125688.0,198602.0,HomeImp,Office,0.0,0.0,1.0,344.7479335,0.0,16.0,39.483820073
4417,0,23000,58696.0,102176.0,HomeImp,ProfExe,18.0,0.0,0.0,629.09576631,0.0,23.0,22.825607116
3383,0,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0.0,0.0,237.10163194,0.0,24.0,36.33819671
1264,0,10200,65803.0,85155.0,HomeImp,Other,15.0,0.0,0.0,218.48175459,0.0,36.0,36.182192009
2706,0,15300,33113.0,57991.0,DebtCon,Other,4.0,0.0,0.0,122.5788363,1.0,16.0,40.569888421
3902,0,20400,41985.0,100096.0,HomeImp,Other,4.0,0.0,0.0,141.03308812,0.0,14.0,32.930781881
1557,0,11400,,29374.0,HomeImp,Office,20.0,0.0,0.0,207.93025578,1.0,15.0,38.955124742
2048,1,13000,43744.0,60000.0,DebtCon,Self,22.0,0.0,1.0,21.266666667,1.0,15.0,
3315,0,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,116.79668509,0.0,20.0,23.400137117
4469,1,23300,84083.0,107407.0,DebtCon,Self,2.0,0.0,1.0,153.23333333,6.0,23.0,
4128,0,21500,58646.0,90807.0,DebtCon,Other,17.0,0.0,0.0,196.80879268,1.0,22.0,31.697960362
1929,0,12700,79383.0,107590.0,DebtCon,Other,5.0,0.0,0.0,78.299273534,2.0,14.0,33.581116502
608,0,7700,,67350.0,,,,,,,,,
5339,0,30100,78124.0,116280.0,DebtCon,Mgr,10.0,0.0,0.0,73.753383522,1.0,35.0,26.406331958
5544,0,35000,197906.0,265000.0,DebtCon,ProfExe,4.0,0.0,0.0,246.56666667,0.0,32.0,
4278,0,22300,21571.0,42590.0,DebtCon,Other,25.0,0.0,0.0,297.67446271,,13.0,33.117017357
5907,0,64900,69786.0,148769.0,HomeImp,Office,10.0,0.0,0.0,129.08447886,0.0,11.0,43.519942711
2181,0,13500,67180.0,85634.0,DebtCon,Sales,5.0,0.0,0.0,147.35531256,0.0,35.0,28.522553371
3985,0,20900,30517.0,58756.0,DebtCon,Other,,0.0,0.0,222.03799456,0.0,12.0,40.42166884
4681,1,24600,75636.0,112956.0,DebtCon,ProfExe,1.0,1.0,0.0,318.54616542,3.0,42.0,
1977,0,12800,77318.0,97616.0,DebtCon,Mgr,6.0,0.0,0.0,125.53480182,2.0,27.0,39.462663394
3242,0,17300,91350.0,107834.0,HomeImp,ProfExe,3.0,0.0,0.0,118.13306488,0.0,24.0,37.610845011
380,0,6400,76577.0,83200.0,DebtCon,,5.0,,,,,,22.055034214
4837,1,25400,136322.0,,DebtCon,ProfExe,2.0,0.0,5.0,303.73793473,1.0,27.0,16.644674498
667,0,8000,38758.0,46466.26,HomeImp,Mgr,21.0,1.0,1.0,229.3,1.0,18.0,
4406,0,22900,65017.0,88066.0,DebtCon,Other,3.0,0.0,0.0,93.552927533,1.0,29.0,32.011079376
1029,0,9500,42699.0,57680.0,DebtCon,,10.0,0.0,0.0,114.4929085,1.0,26.0,25.07515295
268,0,5700,,74685.0,,,,,,,,,24.274865275
357,0,6200,75121.0,96462.0,DebtCon,ProfExe,0.0,,,,,,27.167655962
4089,0,21400,85609.0,108469.0,DebtCon,Mgr,24.0,,1.0,306.18366191,0.0,43.0,39.919289908
3113,0,16900,31143.0,75125.0,HomeImp,Other,,1.0,0.0,237.17904542,0.0,49.0,42.132280565
3136,0,17000,125728.0,159770.0,DebtCon,Mgr,,0.0,0.0,228.42238215,0.0,18.0,37.008373781
5711,1,42000,9999.0,50681.0,HomeImp,ProfExe,3.0,0.0,0.0,326.06798565,5.0,15.0,12.386741311
4376,0,22800,74979.0,109716.0,DebtCon,Mgr,9.0,0.0,1.0,289.82236965,1.0,28.0,31.479906883
1704,1,12000,50581.0,70171.0,HomeImp,Other,,0.0,2.0,206.3192338,1.0,12.0,29.843136669
3873,0,20300,90048.0,129230.0,DebtCon,ProfExe,13.0,,,134.94259728,,25.0,30.236554055
2660,1,15200,105328.0,113931.0,HomeImp,ProfExe,3.0,0.0,0.0,138.13350449,2.0,32.0,61.89063458
2564,0,15000,54261.0,88000.0,,ProfExe,10.0,0.0,0.0,,1.0,16.0,
398,0,6500,80739.0,97630.0,DebtCon,ProfExe,1.0,,,,,,30.531264536
1471,0,11000,116361.0,143318.0,DebtCon,ProfExe,15.0,,1.0,181.07079325,1.0,32.0,30.032845485
2349,1,14200,68750.0,88627.0,DebtCon,Other,10.0,0.0,1.0,219.67280084,0.0,32.0,34.639961398
46,1,3000,47000.0,82700.0,HomeImp,ProfExe,10.0,0.0,1.0,262.16666667,5.0,26.0,
3468,0,18300,90099.0,118545.0,DebtCon,ProfExe,12.0,0.0,0.0,140.51585064,3.0,18.0,38.899231691
2385,0,14400,77366.0,130330.0,DebtCon,ProfExe,14.0,0.0,1.0,285.20006197,1.0,18.0,28.171651103
2672,0,15200,102699.0,121925.0,HomeImp,Office,2.0,0.0,0.0,155.92014866,0.0,22.0,36.745639039
2123,0,13300,85532.0,115800.0,HomeImp,ProfExe,11.0,0.0,1.0,175.1914887,0.0,27.0,34.231393529
52,0,3200,67848.0,74566.0,HomeImp,Mgr,10.0,,1.0,206.42660206,0.0,25.0,40.115677278
2467,0,14800,90722.0,105695.0,DebtCon,Office,31.0,,0.0,321.40837406,2.0,50.0,35.240741305
464,0,6900,,57067.0,,,,,,,,,14.370985949
2995,0,16400,81700.0,109025.0,DebtCon,ProfExe,10.0,0.0,0.0,155.26666667,3.0,19.0,
4845,1,25400,83943.0,129189.0,DebtCon,Mgr,,1.0,1.0,5.2433410438,,41.0,42.93355731
3478,0,18300,67550.0,95440.0,DebtCon,Office,3.0,0.0,0.0,154.15011358,0.0,25.0,22.854999265
1720,0,12000,76187.0,93100.0,DebtCon,Other,0.5,0.0,0.0,144.06666667,0.0,23.0,
4083,0,21300,66573.0,100519.0,DebtCon,Office,7.0,,0.0,98.89218205,1.0,18.0,34.964141026
3182,0,17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0,147.91580911,0.0,29.0,34.734277161
3734,0,19800,56745.0,83146.0,DebtCon,Other,11.0,0.0,0.0,85.253619221,0.0,10.0,7.8621936317
3754,0,19900,16232.0,70592.0,DebtCon,Office,,0.0,0.0,242.36540259,0.0,22.0,39.446251418
674,1,8000,37871.0,,HomeImp,ProfExe,15.0,6.0,2.0,179.63333333,0.0,30.0,
3748,0,19900,132878.0,199172.0,HomeImp,ProfExe,14.0,0.0,0.0,197.92380603,0.0,22.0,35.330603966
2521,1,15000,45000.0,85000.0,HomeImp,Mgr,11.0,0.0,0.0,110.0,0.0,31.0,
2159,0,13500,59941.0,69336.0,HomeImp,Other,29.0,1.0,2.0,182.69566963,1.0,24.0,35.51267298
2963,0,16300,22352.0,165315.0,HomeImp,Self,9.0,0.0,0.0,304.3346951,0.0,27.0,27.56242667
5388,0,31000,13542.0,58827.0,DebtCon,Other,0.0,0.0,0.0,92.1329084,0.0,6.0,36.256968747
3178,0,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,110.29408781,1.0,21.0,36.107340903
1536,0,11300,61810.0,79817.0,DebtCon,Office,6.0,0.0,0.0,98.224144195,1.0,14.0,25.52507894
4929,0,26000,107291.0,137426.0,DebtCon,Mgr,9.0,2.0,0.0,191.57344003,4.0,18.0,40.767401412
1509,0,11100,56999.0,67427.0,HomeImp,Other,8.0,0.0,0.0,139.51391501,0.0,16.0,35.892436102
5580,0,36400,204419.0,268745.0,DebtCon,ProfExe,4.0,0.0,0.0,267.92092198,0.0,31.0,32.747593119
4441,0,23100,71680.0,101492.0,DebtCon,Mgr,1.0,,,230.36161621,5.0,24.0,39.872708847
5877,1,53600,208197.0,297280.0,DebtCon,ProfExe,4.0,1.0,1.0,160.48525117,2.0,29.0,41.646731499
1689,0,11900,83877.0,208924.0,HomeImp,Self,15.0,0.0,0.0,12.752046941,,7.0,18.249721916
3023,0,16500,,42894.0,HomeImp,Other,1.0,0.0,0.0,331.42686954,0.0,8.0,26.895804457
1505,0,11100,75392.0,89976.0,DebtCon,ProfExe,9.0,0.0,0.0,163.70355537,1.0,12.0,39.271884779
4149,0,21600,94477.0,135936.0,DebtCon,ProfExe,,0.0,0.0,205.01683542,0.0,20.0,26.800946168
3975,0,20800,,26732.0,DebtCon,ProfExe,6.0,0.0,0.0,103.03112953,1.0,19.0,21.304272086
2383,0,14400,64500.0,83000.0,DebtCon,Other,10.0,0.0,0.0,83.2,3.0,11.0,
2795,0,15700,85384.0,101302.0,DebtCon,Other,1.0,0.0,0.0,128.28624705,0.0,22.0,41.569983536
5415,0,31700,55247.0,103246.0,DebtCon,Office,3.0,0.0,0.0,177.27692791,1.0,25.0,35.302774108
1526,1,11200,56877.0,65125.0,HomeImp,Other,6.0,2.0,0.0,12.176928574,0.0,1.0,33.241218883
1687,1,11900,63833.0,,DebtCon,Other,3.0,,,,,,40.932766781
2263,0,13800,67762.0,80748.0,DebtCon,Sales,8.0,0.0,0.0,135.94862249,0.0,35.0,27.194107012
4312,0,22400,32665.0,56639.0,DebtCon,Other,13.0,0.0,0.0,101.75835507,1.0,25.0,31.470031281
5324,0,30000,32657.0,76000.0,DebtCon,Other,,,,288.33333333,0.0,16.0,
706,1,8100,28523.0,39816.0,DebtCon,Other,5.0,0.0,0.0,130.64393328,0.0,16.0,37.393526416
1263,0,10200,86400.0,113698.0,HomeImp,ProfExe,11.0,0.0,1.0,181.54292704,0.0,27.0,35.031650879
410,0,6500,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0,242.46666667,1.0,38.0,
1668,0,11900,56443.0,86913.0,DebtCon,Office,12.0,0.0,0.0,119.85940967,0.0,24.0,38.861656969
4381,0,22800,,147730.0,,,,,,,,,16.179249586
2268,1,13900,,,HomeImp,Other,4.0,0.0,2.0,209.47991026,0.0,15.0,35.774891787
5561,0,36000,203680.0,270992.0,DebtCon,ProfExe,3.0,0.0,0.0,234.02397511,0.0,32.0,29.69634581
5615,1,38000,290000.0,364000.0,DebtCon,ProfExe,0.3,0.0,0.0,126.83333333,6.0,32.0,
4522,0,23600,50424.0,70281.0,DebtCon,Other,24.0,0.0,0.0,312.73847118,4.0,31.0,35.771675924
2460,0,14700,14275.0,90376.0,HomeImp,Other,14.0,0.0,1.0,273.60251714,0.0,23.0,26.84247974
4744,1,25000,70150.0,,DebtCon,Office,4.0,2.0,,104.53333333,0.0,7.0,
3372,0,17900,56273.0,111507.0,HomeImp,Office,1.0,,2.0,123.02256355,1.0,23.0,39.491487113
2652,0,15200,87116.0,105971.0,HomeImp,Other,21.0,0.0,0.0,147.94667979,4.0,24.0,27.961550213
2812,1,15700,53478.0,68885.0,DebtCon,Other,5.0,0.0,0.0,83.69551611,5.0,17.0,40.349929995
4639,1,24400,119000.0,144400.0,DebtCon,Mgr,33.0,0.0,2.0,229.3,7.0,36.0,
1407,1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.56666667,5.0,26.0,
4781,1,25000,103700.0,172762.0,DebtCon,Other,4.0,0.0,0.0,,0.0,0.0,
2132,0,13300,44952.0,56394.0,DebtCon,Other,,0.0,0.0,74.435993325,0.0,14.0,41.060320697
3332,0,17700,98476.0,136319.0,DebtCon,Office,2.0,,,110.73572859,3.0,16.0,32.221024839
2513,0,14900,72637.0,103297.0,DebtCon,Other,4.0,2.0,0.0,83.466086341,0.0,20.0,22.553039619
1886,0,12500,50097.0,73846.0,DebtCon,Other,1.0,0.0,0.0,267.86545832,0.0,20.0,29.159609493
1724,0,12000,,63000.0,,,0.0,0.0,0.0,,0.0,0.0,
3215,0,17200,48999.0,76544.0,DebtCon,ProfExe,5.0,0.0,0.0,240.52274651,3.0,31.0,32.841753914
4805,0,25100,23269.0,75668.0,DebtCon,Other,,2.0,1.0,73.317884984,2.0,25.0,28.165930143
2474,1,14800,63800.0,96500.0,HomeImp,Mgr,9.0,0.0,4.0,185.43333333,2.0,14.0,
4830,0,25300,,33975.0,HomeImp,Other,23.0,0.0,0.0,79.163259538,2.0,14.0,27.179225539
5456,0,32500,193409.0,297294.0,DebtCon,Other,30.0,0.0,0.0,150.79985354,0.0,22.0,40.59278045
1787,0,12100,71060.0,79744.0,DebtCon,Other,3.0,,,179.86634886,,35.0,29.89415099
1556,0,11300,74783.0,100909.0,HomeImp,ProfExe,5.0,0.0,0.0,85.664833722,0.0,34.0,35.947854706
5371,0,30800,129062.0,176389.0,DebtCon,Mgr,13.0,0.0,0.0,184.31937605,2.0,28.0,40.894302088
2772,0,15600,62622.0,106824.0,HomeImp,ProfExe,9.0,0.0,0.0,261.02141544,0.0,11.0,34.97887956
703,0,8100,69047.0,82113.0,DebtCon,Sales,3.0,0.0,0.0,121.41114886,0.0,30.0,35.073918357
565,0,7500,44744.0,60518.0,DebtCon,,6.0,,0.0,79.411229994,,16.0,34.397441727
4605,0,24100,80005.0,102098.0,DebtCon,Other,18.0,1.0,0.0,196.25310409,1.0,12.0,39.758932499
1878,1,12500,41000.0,64680.0,DebtCon,Other,2.0,0.0,0.0,70.9,3.0,30.0,
1420,0,10800,13365.0,66979.0,HomeImp,Other,9.0,2.0,1.0,346.9796514,1.0,22.0,16.48162968
5461,0,32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0,197.98631477,0.0,14.0,41.529096268
2182,0,13500,92989.0,111120.0,DebtCon,Other,13.0,0.0,0.0,209.46059432,3.0,15.0,39.521844526
1708,1,12000,76345.0,89036.0,HomeImp,Other,8.0,0.0,0.0,91.97034976,1.0,19.0,50.173065029
2155,0,13400,95084.0,117279.0,HomeImp,Office,4.0,0.0,0.0,145.96234363,0.0,21.0,39.244669483
4405,1,22900,67312.0,95000.0,HomeImp,Mgr,3.9,0.0,2.0,122.76666667,0.0,32.0,
965,0,9300,30204.0,57036.0,,Other,30.0,0.0,0.0,235.49281298,0.0,19.0,23.137840556
5557,0,35700,238104.0,43026.0,DebtCon,Mgr,3.0,0.0,1.0,206.64707856,3.0,49.0,41.276637124
5241,0,28400,183314.0,232345.0,DebtCon,ProfExe,1.0,0.0,0.0,300.90431006,1.0,32.0,42.336226896
4825,0,25300,60084.0,88898.0,DebtCon,Other,7.0,0.0,0.0,227.08692441,0.0,19.0,36.444430994
2011,0,12900,70167.0,90812.0,HomeImp,Office,25.0,0.0,0.0,177.0806266,2.0,13.0,40.225695665
789,0,8500,83157.0,202962.0,HomeImp,Self,14.0,0.0,0.0,13.68276401,,8.0,21.297339233
4011,0,21000,69097.0,105200.0,DebtCon,Other,,1.0,0.0,237.82012891,1.0,13.0,40.305773569
5780,0,46900,91672.0,158953.0,DebtCon,Other,16.0,0.0,0.0,221.13236316,8.0,19.0,38.109227516
234,0,5400,86922.0,119846.0,HomeImp,ProfExe,5.0,0.0,0.0,185.07634726,1.0,28.0,26.354889295
3377,1,17900,,31953.0,HomeImp,Other,10.0,0.0,1.0,74.429307591,1.0,2.0,29.975603348
